HDI Rank,Country,1990,1995,2000,2005,2010,2011,2012,2013
52, Romania,37.7,32.3,27,20.8,13.9,13.2,12.5,12
50, Russian Federation,26,26.3,23.2,16.7,11.8,11.2,10.6,10.1
163, Rwanda,151.8,253.2,181.9,106.4,63.6,58.7,54.9,52
77, Saint Kitts and Nevis,28.5,22.5,17.5,13.7,11.3,10.9,10.6,10.2
89, Saint Lucia,22.6,20.1,17.9,17,15.6,15.2,14.9,14.5
97, Saint Vincent and the Grenadines,24.7,22.2,22.2,21.9,20.5,20,19.5,19
105, Samoa,31,25.9,21.8,19.4,18.6,18.5,18.4,18.1
.., San Marino,10.9,7.8,5.5,4.2,3.4,3.3,3.2,3.1
143, Sao Tome and Principe,110.4,106.1,89.3,70.3,56.7,54.6,52.8,51
39, Saudi Arabia,44.1,29.4,22.8,19.6,17.1,16.6,16.1,15.5
170, Senegal,141.1,143.2,137,98.1,66.3,61.9,58.4,55.3
66, Serbia,27.8,19.8,12.8,8.9,7.6,7.3,7,6.6
64, Seychelles,16.5,14.5,14.2,14.2,14.3,14.3,14.3,14.2
181, Sierra Leone,267.7,255.9,231.5,202.4,175.3,170.5,165.5,160.6
11, Singapore,7.7,5.2,4,2.9,2.8,2.8,2.8,2.8
35, Slovakia,17.7,14.4,11.8,9.8,8.1,7.8,7.5,7.2
25, Slovenia,10.4,7.4,5.5,4.3,3.3,3.2,3,2.9
156, Solomon Islands,38.7,34.8,34.4,35.3,32.6,31.9,31,30.1
.., Somalia,179.7,173.6,173.6,173.6,159,154.7,150.1,145.6
116, South Africa,61,59.9,74.3,79.6,53.2,47.5,44.9,43.9
169, South Sudan,252.9,223.7,182.5,139.7,110.8,106.7,102.9,99.2
26, Spain,11,8.3,6.5,5.7,4.6,4.4,4.3,4.2
73, Sri Lanka,21.3,20.2,16.3,13.7,10.7,10.3,10,9.6
167, Sudan,128,119.3,107.8,94.5,83.3,81.1,78.8,76.6
103, Suriname,47.7,41.2,34.8,29.4,25.1,24.3,23.6,22.8
150, Swaziland,73.9,90.3,122.5,128.4,94,86.9,81.7,80
14, Sweden,6.9,4.8,4.1,3.6,3.1,3,3,3
3, Switzerland,8.2,6.4,5.6,5.1,4.5,4.4,4.3,4.2
134, Syrian Arab Republic,37.2,29.5,23.3,18.8,15.2,15,15.1,14.6
129, Tajikistan,108.2,119.7,93.5,65.4,52.7,51,49.3,47.7
151, Tanzania (United Republic of),167,159.5,131.5,90.1,61.4,57.2,53.9,51.8
93, Thailand,37.1,28.4,22.5,17.8,14.5,14,13.5,13.1
81, The former Yugoslav Republic of Macedonia,36.6,24.6,16,13.7,9.9,8.6,7.4,6.6
133, Timor-Leste,172.1,137.2,106.6,80.2,61.6,59,56.8,54.6
162, Togo,146.4,136.4,121.8,107,92.9,90.2,87.5,84.7
100, Tonga,22.8,19.6,17.9,15.6,13.3,12.9,12.5,12.1
64, Trinidad and Tobago,30.6,29,28.6,26.8,23.4,22.7,21.9,21.3
96, Tunisia,52.2,40.8,30.8,23,17.4,16.5,15.8,15.2
72, Turkey,74.4,56.1,41.7,30.9,23,21.7,20.4,19.2
109, Turkmenistan,90.7,89.7,81.9,71,61,59,57,55.2
